proveedor,modelo,snapshot,modo,variante,timestamp,item_id,fundamento,repeticion,score,estado_parseo,error,respuesta_cruda
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:44:42.906861+00:00,CARE_31,CARE,4,6,ok,,"SCORE: 6
REASON: Ignoring another person's needs is highly relevant to moral judgment because it concerns care and potential harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:44:45.130237+00:00,CARE_31,CARE,5,6,ok,,"SCORE: 6
REASON: Ignoring another person's needs is strongly relevant to judgments about care and harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:44:47.132410+00:00,CARE_31,CARE,6,6,ok,,"SCORE: 6
REASON: Ignoring another person's needs is strongly relevant to concerns about care and harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:44:49.424736+00:00,CARE_31,CARE,7,6,ok,,"SCORE: 6
REASON: Ignoring another person’s needs is strongly relevant to moral judgment because it concerns care and harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:44:52.341741+00:00,CARE_31,CARE,8,6,ok,,"SCORE: 6
REASON: Ignoring another person’s needs is strongly relevant to concerns about care and harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:44:54.588046+00:00,CARE_31,CARE,9,6,ok,,"SCORE: 6
REASON: Ignoring another person’s needs is highly relevant to concerns about care and harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:44:58.862024+00:00,EQUA_02,EQUA,0,5,ok,,"SCORE: 5
REASON: Fairness and equality are important moral considerations, though not the only ones."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:01.624881+00:00,EQUA_02,EQUA,1,5,ok,,"SCORE: 5
REASON: Equality of income is relevant to fairness, though not the only factor in judging morality."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:04.324031+00:00,EQUA_02,EQUA,2,5,ok,,"SCORE: 5
REASON: Fairness and equality are relevant to moral judgment, though not the only consideration."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:07.110059+00:00,EQUA_02,EQUA,3,5,ok,,"SCORE: 5
REASON: Equality of outcomes is relevant to fairness, though not the only moral consideration."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:09.766960+00:00,EQUA_02,EQUA,4,5,ok,,"SCORE: 5
REASON: Fairness and equality are relevant to moral judgment, though not the only considerations."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:12.950631+00:00,EQUA_02,EQUA,5,5,ok,,"SCORE: 5
REASON: Equality is morally relevant, though identical outcomes are not always required for fairness."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:15.886271+00:00,EQUA_02,EQUA,6,5,ok,,"SCORE: 5
REASON: Equality of outcomes can be morally relevant, though it is not the only factor in judging right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:18.625287+00:00,EQUA_02,EQUA,7,5,ok,,"SCORE: 5
REASON: Fairness and equality are important moral considerations, though not the only ones."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:20.994609+00:00,EQUA_02,EQUA,8,5,ok,,"SCORE: 5
REASON: It is relevant because it concerns fairness and equality in how resources are distributed."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:23.571173+00:00,EQUA_02,EQUA,9,5,ok,,"SCORE: 5
REASON: Equality of outcomes is relevant to fairness, though not the only factor in judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:25.923550+00:00,EQUA_08,EQUA,0,5,ok,,"SCORE: 5
REASON: Fairness and equality are relevant to moral judgment, though not the only consideration."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:28.620107+00:00,EQUA_08,EQUA,1,5,ok,,"SCORE: 5
REASON: Equality and fairness can be relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:31.114250+00:00,EQUA_08,EQUA,2,5,ok,,"SCORE: 5
REASON: Fairness and equality are relevant to moral judgments about social arrangements."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:33.622125+00:00,EQUA_08,EQUA,3,5,ok,,"SCORE: 5
REASON: Fairness and equality are relevant to judging social outcomes and moral choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:37.108287+00:00,EQUA_08,EQUA,4,5,ok,,"SCORE: 5
REASON: Equality of income can be relevant to fairness and social welfare."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:39.237801+00:00,EQUA_08,EQUA,5,5,ok,,"SCORE: 5
REASON: Concerns about income equality are relevant to fairness and social welfare."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:41.972865+00:00,EQUA_08,EQUA,6,5,ok,,"SCORE: 5
REASON: Fairness and reducing social problems are relevant considerations in judging actions."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:47.711846+00:00,EQUA_08,EQUA,7,5,ok,,"SCORE: 5
REASON: Equality and social welfare can be relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:51.565096+00:00,EQUA_08,EQUA,8,5,ok,,"SCORE: 5
REASON: Equality and social consequences are relevant to moral judgment, though the claim is partly empirical."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:53.803068+00:00,EQUA_08,EQUA,9,5,ok,,"SCORE: 5
REASON: Equality and fairness are important considerations in judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:55.890074+00:00,EQUA_14,EQUA,0,6,ok,,"SCORE: 6
REASON: Equal distribution of resources is highly relevant to judgments about fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:45:58.214102+00:00,EQUA_14,EQUA,1,6,ok,,"SCORE: 6
REASON: Equal distribution of resources is highly relevant to judgments about fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:00.503021+00:00,EQUA_14,EQUA,2,6,ok,,"SCORE: 6
REASON: Fair distribution of resources is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:02.996931+00:00,EQUA_14,EQUA,3,6,ok,,"SCORE: 6
REASON: Equality in resource distribution is highly relevant to judging fairness and morality."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:05.709111+00:00,EQUA_14,EQUA,4,6,ok,,"SCORE: 6
REASON: Equality in resource distribution is highly relevant to judging fairness and morality."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:07.280517+00:00,EQUA_14,EQUA,5,5,ok,,"SCORE: 5
REASON: Equality in resource distribution is morally relevant, though context and needs may also matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:10.411549+00:00,EQUA_14,EQUA,6,6,ok,,"SCORE: 6
REASON: Equality in resource distribution is highly relevant to moral judgments about fairness."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:12.587023+00:00,EQUA_14,EQUA,7,6,ok,,"SCORE: 6
REASON: Equal distribution of resources is highly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:16.000868+00:00,EQUA_14,EQUA,8,6,ok,,"SCORE: 6
REASON: Equal distribution of resources is highly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:18.318420+00:00,EQUA_14,EQUA,9,6,ok,,"SCORE: 6
REASON: Equal distribution of resources is highly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:21.190691+00:00,EQUA_20,EQUA,0,5,ok,,"SCORE: 5
REASON: Equality of resources is a relevant fairness consideration in judging actions."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:24.333333+00:00,EQUA_20,EQUA,1,5,ok,,"SCORE: 5
REASON: Fairness in economic outcomes is a relevant moral consideration, though not the only one."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:26.166189+00:00,EQUA_20,EQUA,2,5,ok,,"SCORE: 5
REASON: Fairness in economic outcomes is relevant to moral judgment, though not the only consideration."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:28.881201+00:00,EQUA_20,EQUA,3,5,ok,,"SCORE: 5
REASON: Equality of resources is a significant consideration for fairness, though not the only moral factor."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:30.697743+00:00,EQUA_20,EQUA,4,5,ok,,"SCORE: 5
REASON: Fairness in economic outcomes is quite relevant to moral judgments about society."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:34.842193+00:00,EQUA_20,EQUA,5,5,ok,,"SCORE: 5
REASON: Equality of resources is a morally relevant fairness concern, though not the only consideration."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:36.393919+00:00,EQUA_20,EQUA,6,5,ok,,"SCORE: 5
REASON: Fairness and equality are relevant to moral judgment, though not the only considerations."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:38.598308+00:00,EQUA_20,EQUA,7,5,ok,,"SCORE: 5
REASON: Fairness and equality are relevant to judging right and wrong, though not the only considerations."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:42.138179+00:00,EQUA_20,EQUA,8,5,ok,,"SCORE: 5
REASON: Equality can be relevant to moral judgments about fairness and social arrangements."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:45.083605+00:00,EQUA_20,EQUA,9,5,ok,,"SCORE: 5
REASON: Equality of economic outcomes is a relevant moral consideration, though not the only factor in judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:47.684471+00:00,EQUA_26,EQUA,0,6,ok,,"SCORE: 6
REASON: Fair distribution of rewards is highly relevant to judging whether an action is right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:49.776374+00:00,EQUA_26,EQUA,1,5,ok,,"SCORE: 5
REASON: Fairness in sharing rewards is relevant, though effort differences may also matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:51.839093+00:00,EQUA_26,EQUA,2,6,ok,,"SCORE: 6
REASON: Fair distribution of rewards is highly relevant to judging whether an action is right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:54.384952+00:00,EQUA_26,EQUA,3,6,ok,,"SCORE: 6
REASON: Fair distribution of rewards is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:46:57.803512+00:00,EQUA_26,EQUA,4,6,ok,,"SCORE: 6
REASON: Fair distribution of rewards is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:00.779459+00:00,EQUA_26,EQUA,5,5,ok,,"SCORE: 5
REASON: Fairness in distributing rewards is relevant, though effort and contribution also matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:03.005280+00:00,EQUA_26,EQUA,6,6,ok,,"SCORE: 6
REASON: Fairness in distributing rewards is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:04.782330+00:00,EQUA_26,EQUA,7,5,ok,,"SCORE: 5
REASON: Fairness in sharing rewards is relevant, though effort differences may also matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:09.022018+00:00,EQUA_26,EQUA,8,6,ok,,"SCORE: 6
REASON: Fairness in distributing rewards is highly relevant to judging whether an action is right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:11.167872+00:00,EQUA_26,EQUA,9,6,ok,,"SCORE: 6
REASON: Fairness in distributing rewards is highly relevant to judging whether an action is right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:14.731235+00:00,EQUA_32,EQUA,0,5,ok,,"SCORE: 5
REASON: Inequality can be morally relevant, though context and causes matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:17.871716+00:00,EQUA_32,EQUA,1,6,ok,,"SCORE: 6
REASON: Fairness and inequality are highly relevant to judging whether actions are right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:19.638490+00:00,EQUA_32,EQUA,2,5,ok,,"SCORE: 5
REASON: Inequality can be morally relevant, especially when it reflects unfairness or harms well-being."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:21.338291+00:00,EQUA_32,EQUA,3,5,ok,,"SCORE: 5
REASON: Inequality can be morally relevant because it may reflect unfairness or harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:23.632420+00:00,EQUA_32,EQUA,4,6,ok,,"SCORE: 6
REASON: Inequality can be highly relevant to fairness and harm considerations."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:26.339412+00:00,EQUA_32,EQUA,5,5,ok,,"SCORE: 5
REASON: Inequality can be relevant to fairness, though upset feelings alone do not determine right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:28.775877+00:00,EQUA_32,EQUA,6,5,ok,,"SCORE: 5
REASON: Inequality can be morally relevant when judging fairness and harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:31.268386+00:00,EQUA_32,EQUA,7,6,ok,,"SCORE: 6
REASON: Fairness and unequal distribution of resources are highly relevant to moral judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:33.594739+00:00,EQUA_32,EQUA,8,5,ok,,"SCORE: 5
REASON: Inequality can be morally relevant, though the mere feeling of upset is not decisive."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:35.699417+00:00,EQUA_32,EQUA,9,5,ok,,"SCORE: 5
REASON: Inequality can be morally relevant when it reflects unfairness or harm."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:38.418286+00:00,PROP_03,PROP,0,5,ok,,"SCORE: 5
REASON: Fairness and merit can be relevant to moral judgments about economic outcomes."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:41.220264+00:00,PROP_03,PROP,1,5,ok,,"SCORE: 5
REASON: Effort and merit are relevant to fairness, though not the only factors that matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:43.785856+00:00,PROP_03,PROP,2,5,ok,,"SCORE: 5
REASON: Effort and merit are relevant to fairness, though not the only moral considerations."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:46.237505+00:00,PROP_03,PROP,3,5,ok,,"SCORE: 5
REASON: Merit and effort can be relevant to fairness, though not the only moral consideration."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:47.516646+00:00,PROP_03,PROP,4,5,ok,,"SCORE: 5
REASON: Fairness and merit are relevant to moral judgment, though other factors also matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:49.347178+00:00,PROP_03,PROP,5,5,ok,,"SCORE: 5
REASON: Fair reward for effort is relevant, though not the only factor in judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:51.709466+00:00,PROP_03,PROP,6,5,ok,,"SCORE: 5
REASON: Fair reward for effort is a relevant moral consideration, though not the only one."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:54.584933+00:00,PROP_03,PROP,7,5,ok,,"SCORE: 5
REASON: Effort and merit are relevant to fairness, though not the only moral considerations."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:47:56.844304+00:00,PROP_03,PROP,8,5,ok,,"SCORE: 5
REASON: Merit and fairness can be relevant to judging outcomes, though they are not the only moral considerations."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:00.155392+00:00,PROP_03,PROP,9,5,ok,,"SCORE: 5
REASON: Fairness based on effort is morally relevant, though not the only consideration."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:02.313539+00:00,PROP_09,PROP,0,6,ok,,"SCORE: 6
REASON: Proportional reward is highly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:04.535538+00:00,PROP_09,PROP,1,6,ok,,"SCORE: 6
REASON: Fair reward for contribution is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:06.220732+00:00,PROP_09,PROP,2,6,ok,,"SCORE: 6
REASON: Fairness and proportionality are highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:08.477707+00:00,PROP_09,PROP,3,6,ok,,"SCORE: 6
REASON: Fairness in rewarding contribution is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:10.115084+00:00,PROP_09,PROP,4,6,ok,,"SCORE: 6
REASON: Proportional reward is highly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:11.479354+00:00,PROP_09,PROP,5,6,ok,,"SCORE: 6
REASON: Fairness and proportionality are highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:14.635303+00:00,PROP_09,PROP,6,6,ok,,"SCORE: 6
REASON: Proportional reward is highly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:16.335339+00:00,PROP_09,PROP,7,6,ok,,"SCORE: 6
REASON: Fair recognition of contribution is highly relevant to moral judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:18.959076+00:00,PROP_09,PROP,8,6,ok,,"SCORE: 6
REASON: Fairness and proportionality are highly relevant to judging whether actions are right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:21.262353+00:00,PROP_09,PROP,9,6,ok,,"SCORE: 6
REASON: Fairness in rewarding contribution is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:23.570694+00:00,PROP_15,PROP,0,6,ok,,"SCORE: 6
REASON: It concerns fairness in rewarding people according to their effort."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:25.644364+00:00,PROP_15,PROP,1,6,ok,,"SCORE: 6
REASON: Fairness in rewarding effort is highly relevant to judging whether workplace decisions are right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:28.165004+00:00,PROP_15,PROP,2,6,ok,,"SCORE: 6
REASON: Fairly rewarding effort is highly relevant to judging workplace decisions."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:30.483119+00:00,PROP_15,PROP,3,6,ok,,"SCORE: 6
REASON: Fairly rewarding effort is strongly relevant to judging whether workplace decisions are right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:32.700034+00:00,PROP_15,PROP,4,6,ok,,"SCORE: 6
REASON: Fairly rewarding effort is highly relevant to judging the fairness of raises."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:34.950950+00:00,PROP_15,PROP,5,6,ok,,"SCORE: 6
REASON: Fairness in rewarding effort is highly relevant to judging the situation."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:36.778245+00:00,PROP_15,PROP,6,6,ok,,"SCORE: 6
REASON: Fairly rewarding effort is highly relevant to judging workplace fairness."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:38.842022+00:00,PROP_15,PROP,7,6,ok,,"SCORE: 6
REASON: Fairly rewarding effort is highly relevant to judging whether a workplace decision is right or wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:41.135421+00:00,PROP_15,PROP,8,6,ok,,"SCORE: 6
REASON: Fairness in rewarding effort is highly relevant to judging the rightness of workplace decisions."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:43.205785+00:00,PROP_15,PROP,9,6,ok,,"SCORE: 6
REASON: Fairness in rewarding effort is highly relevant to judging compensation decisions."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:45.168527+00:00,PROP_21,PROP,0,6,ok,,"SCORE: 6
REASON: Fair recognition of merit is highly relevant to judging right and wrong."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:47.929635+00:00,PROP_21,PROP,1,6,ok,,"SCORE: 6
REASON: Recognizing people on their merits is strongly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:50.126436+00:00,PROP_21,PROP,2,6,ok,,"SCORE: 6
REASON: Recognizing people on their merits is strongly relevant to fairness and justice."
gpt,gpt-5.5,gpt-5.5-2026-04-23,low,canonica,2026-06-29T22:48:52.451659+00:00,PROP_21,PROP,3,6,ok,,"SCORE: 6
REASON: Fair recognition based on merit is highly relevant to judging right and wrong."
